geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6159246 51.3167045, 5.6159249 51.3167039, 5.6159251 51.3167034, 5.6159254 51.3167029, 5.6159258 51.3167024, 5.6159261 51.3167019, 5.6159265 51.3167015, 5.6159269 51.3167010, 5.6159274 51.3167005, 5.6159278 51.3167001, 5.6159284 51.3166997, 5.6159289 51.3166993, 5.6159295 51.3166989, 5.6159301 51.3166985, 5.6159307 51.3166981, 5.6159313 51.3166978, 5.6159320 51.3166974, 5.6160155 51.3166564, 5.6160162 51.3166561, 5.6160168 51.3166557, 5.6160173 51.3166554, 5.6160177 51.3166550, 5.6160181 51.3166546, 5.6160183 51.3166542, 5.6160186 51.3166539, 5.6160186 51.3166535, 5.6160187 51.3166531, 5.6160186 51.3166527, 5.6160186 51.3166523, 5.6160183 51.3166518, 5.6160181 51.3166514, 5.6160177 51.3166510, 5.6160173 51.3166506, 5.6160167 51.3166501, 5.6160070 51.3166423)",LSkabel,7CD0,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2715F4AB-10F6-43FD-BB6C-4DFBB7DC53DA
"LINESTRING (5.6160302 51.3167863, 5.6161645 51.3167183)",LSkabel,7CF5,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F471CB5C-0565-4E0E-B0FB-24A4636B806A
"LINESTRING (5.6161057 51.3168439, 5.6159398 51.3168996)",LSkabel,7CF6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_FBDE06CD-9D76-4972-B563-248F465BA7F7
"LINESTRING (5.6162121 51.3169266, 5.6162111 51.3169170, 5.6162110 51.3169165, 5.6162111 51.3169159, 5.6162111 51.3169154, 5.6162113 51.3169149, 5.6162114 51.3169144, 5.6162116 51.3169139, 5.6162119 51.3169134, 5.6162122 51.3169130, 5.6162125 51.3169125, 5.6162129 51.3169121, 5.6162133 51.3169117, 5.6162138 51.3169113, 5.6162144 51.3169109, 5.6162150 51.3169105, 5.6162156 51.3169101, 5.6162163 51.3169098, 5.6162982 51.3168694)",LSkabel,7CF7,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BC167C18-0F4C-4EB1-901E-8C47E787FC3C
"LINESTRING (5.6160792 51.3168237, 5.6160738 51.3168255)",LSkabel,7D0C,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_1F1F6496-7CB0-4037-951B-8D1AC5F82858
"LINESTRING (5.6158509 51.3166447, 5.6158467 51.3166461)",LSkabel,7D0D,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_90356D8B-FB47-4BE5-99A4-AB192D6B6E1C
"LINESTRING (5.6157826 51.3165098, 5.6157858 51.3165128, 5.6157863 51.3165133, 5.6157868 51.3165137, 5.6157874 51.3165141, 5.6157880 51.3165144, 5.6157886 51.3165147, 5.6157892 51.3165150, 5.6157898 51.3165153, 5.6157905 51.3165154, 5.6157912 51.3165156, 5.6157920 51.3165158, 5.6157927 51.3165159, 5.6157935 51.3165160, 5.6157943 51.3165160, 5.6157951 51.3165160, 5.6157960 51.3165160, 5.6157969 51.3165159, 5.6158942 51.3165074, 5.6158950 51.3165073, 5.6158958 51.3165072, 5.6158966 51.3165071, 5.6158972 51.3165069, 5.6158978 51.3165067, 5.6158983 51.3165064, 5.6158989 51.3165061, 5.6158992 51.3165058, 5.6158996 51.3165055, 5.6158999 51.3165051, 5.6159001 51.3165048, 5.6159002 51.3165043, 5.6159004 51.3165039, 5.6159004 51.3165034, 5.6159004 51.3165029, 5.6159003 51.3165023, 5.6158979 51.3164917)",LSkabel,7D0E,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3AC94526-9EF6-4EB2-BCE9-9F7DFC2B8B5D
"LINESTRING (5.6170189 51.3164887, 5.6168278 51.3165225, 5.6168269 51.3165227, 5.6168261 51.3165229, 5.6168252 51.3165231, 5.6168244 51.3165233, 5.6168236 51.3165235, 5.6168228 51.3165237, 5.6168220 51.3165239, 5.6168212 51.3165241, 5.6168204 51.3165244, 5.6168196 51.3165246, 5.6168188 51.3165249, 5.6168181 51.3165252, 5.6168173 51.3165255, 5.6168166 51.3165258, 5.6168159 51.3165261, 5.6168151 51.3165265, 5.6168034 51.3165319)",LSkabel,7D34,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_281EE0B9-07F0-4EF1-A17A-F86D1326FD3B
"LINESTRING (5.6170513 51.3165318, 5.6169134 51.3165950)",LSkabel,7D49,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_60677432-C283-4119-8D55-94FA926F6013
"LINESTRING (5.6170601 51.3165423, 5.6169245 51.3166044)",LSkabel,7D4A,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F2299554-B519-48F8-81DD-D8709F3598DE
"LINESTRING (5.6170008 51.3163671, 5.6170000 51.3163666, 5.6169993 51.3163663, 5.6169985 51.3163660, 5.6169978 51.3163657, 5.6169971 51.3163654, 5.6169963 51.3163651, 5.6169955 51.3163648, 5.6169948 51.3163646, 5.6169940 51.3163644, 5.6169932 51.3163642, 5.6169924 51.3163640, 5.6169915 51.3163638, 5.6169907 51.3163637, 5.6169898 51.3163635, 5.6169890 51.3163634, 5.6169881 51.3163633, 5.6169872 51.3163633, 5.6168527 51.3163524)",LSkabel,7D4B,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A97C38AB-5268-401D-9E4F-3904B292FF73
"LINESTRING (5.6170087 51.3164685, 5.6170081 51.3164688, 5.6170076 51.3164691, 5.6170070 51.3164693, 5.6170064 51.3164695, 5.6170058 51.3164698, 5.6170052 51.3164699, 5.6170046 51.3164701, 5.6170039 51.3164702, 5.6170033 51.3164703, 5.6170026 51.3164704, 5.6170020 51.3164705, 5.6170013 51.3164705, 5.6170006 51.3164705, 5.6169999 51.3164705, 5.6169992 51.3164705, 5.6169985 51.3164705, 5.6168114 51.3164559)",LSkabel,7D60,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_D4568826-BC49-4A6E-96F8-F172F9796888
"LINESTRING (5.6170099 51.3164714, 5.6170078 51.3164748, 5.6170075 51.3164753, 5.6170071 51.3164758, 5.6170067 51.3164762, 5.6170063 51.3164766, 5.6170058 51.3164770, 5.6170053 51.3164773, 5.6170047 51.3164776, 5.6170041 51.3164778, 5.6170035 51.3164780, 5.6170029 51.3164782, 5.6170022 51.3164783, 5.6170014 51.3164784, 5.6170007 51.3164785, 5.6169999 51.3164785, 5.6169991 51.3164785, 5.6169982 51.3164784, 5.6168099 51.3164631)",LSkabel,7D74,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_E032555E-981E-4DC0-B0EF-684B6C4AEB75
"LINESTRING (5.6169972 51.3163888, 5.6169970 51.3163887, 5.6169966 51.3163883, 5.6169960 51.3163878, 5.6169955 51.3163874, 5.6169949 51.3163870, 5.6169943 51.3163866, 5.6169937 51.3163863, 5.6169931 51.3163860, 5.6169924 51.3163857, 5.6169917 51.3163855, 5.6169910 51.3163852, 5.6169903 51.3163850, 5.6169895 51.3163848, 5.6169887 51.3163847, 5.6169878 51.3163845, 5.6169870 51.3163844, 5.6169861 51.3163844, 5.6168483 51.3163736)",LSkabel,7D89,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6C19081F-8B66-45EC-8EFA-480B8EEF646C
"LINESTRING (5.6170142 51.3162843, 5.6169156 51.3162764, 5.6169147 51.3162763, 5.6169139 51.3162762, 5.6169131 51.3162761, 5.6169123 51.3162759, 5.6169116 51.3162757, 5.6169109 51.3162755, 5.6169102 51.3162752, 5.6169096 51.3162749, 5.6169090 51.3162746, 5.6169084 51.3162743, 5.6169079 51.3162739, 5.6169074 51.3162735, 5.6169070 51.3162731, 5.6169066 51.3162726, 5.6169061 51.3162722, 5.6169058 51.3162717, 5.6169043 51.3162693, 5.6169040 51.3162688, 5.6169035 51.3162683, 5.6169031 51.3162678, 5.6169027 51.3162674, 5.6169022 51.3162670, 5.6169016 51.3162667, 5.6169011 51.3162663, 5.6169005 51.3162660, 5.6168999 51.3162657, 5.6168992 51.3162655, 5.6168985 51.3162652, 5.6168978 51.3162650, 5.6168970 51.3162649, 5.6168962 51.3162647, 5.6168954 51.3162646, 5.6168945 51.3162645, 5.6168768 51.3162631)",LSkabel,7D9E,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_99ECE933-EB32-4E94-80E5-9C551317192E
"LINESTRING (5.6170182 51.3162570, 5.6170177 51.3162567, 5.6170171 51.3162565, 5.6170165 51.3162562, 5.6170159 51.3162560, 5.6170154 51.3162558, 5.6170147 51.3162556, 5.6170141 51.3162554, 5.6170135 51.3162553, 5.6170129 51.3162551, 5.6170123 51.3162550, 5.6170116 51.3162548, 5.6170110 51.3162547, 5.6170103 51.3162546, 5.6170096 51.3162545, 5.6170089 51.3162544, 5.6170082 51.3162544, 5.6169259 51.3162477, 5.6169250 51.3162476, 5.6169241 51.3162476, 5.6169233 51.3162476, 5.6169224 51.3162476, 5.6169216 51.3162476, 5.6169208 51.3162477, 5.6169200 51.3162478, 5.6169192 51.3162480, 5.6169184 51.3162481, 5.6169176 51.3162483, 5.6169169 51.3162485, 5.6169161 51.3162488, 5.6169154 51.3162490, 5.6169147 51.3162493, 5.6169140 51.3162496, 5.6169133 51.3162500, 5.6169065 51.3162536, 5.6169058 51.3162540, 5.6169051 51.3162543, 5.6169044 51.3162546, 5.6169036 51.3162549, 5.6169029 51.3162551, 5.6169021 51.3162553, 5.6169014 51.3162555, 5.6169006 51.3162557, 5.6168998 51.3162558, 5.6168990 51.3162559, 5.6168982 51.3162560, 5.6168973 51.3162560, 5.6168965 51.3162561, 5.6168956 51.3162560, 5.6168948 51.3162560, 5.6168939 51.3162559, 5.6168785 51.3162547)",LSkabel,7DC4,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_41DB0894-24A8-4E1E-8169-F87E5AAC3FA3
"LINESTRING (5.6169329 51.3161151, 5.6169455 51.3161134, 5.6169464 51.3161133, 5.6169472 51.3161131, 5.6169480 51.3161129, 5.6169487 51.3161127, 5.6169494 51.3161125, 5.6169500 51.3161122, 5.6169506 51.3161119, 5.6169511 51.3161116, 5.6169517 51.3161112, 5.6169521 51.3161109, 5.6169525 51.3161105, 5.6169529 51.3161100, 5.6169532 51.3161096, 5.6169535 51.3161091, 5.6169537 51.3161086, 5.6169539 51.3161080, 5.6169583 51.3160944)",LSkabel,7DFA,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C974E018-3392-4205-AE22-F15A026C583B
"LINESTRING (5.6164317 51.3161176, 5.6164334 51.3161743)",LSkabel,7E0F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_9341AF1A-1F10-484F-814E-89A05E75D54C
"LINESTRING (5.6166567 51.3160560, 5.6166645 51.3160324, 5.6166647 51.3160319, 5.6166648 51.3160314, 5.6166648 51.3160309, 5.6166648 51.3160304, 5.6166647 51.3160300, 5.6166645 51.3160295, 5.6166643 51.3160291, 5.6166640 51.3160287, 5.6166636 51.3160283, 5.6166632 51.3160280, 5.6166628 51.3160277, 5.6166622 51.3160274, 5.6166616 51.3160271, 5.6166609 51.3160268, 5.6166602 51.3160266, 5.6166593 51.3160264, 5.6166545 51.3160252)",LSkabel,7E10,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_AB620476-4B0A-4239-9E1B-D6AE50BBAF4F
"LINESTRING (5.6162950 51.3161102, 5.6162953 51.3161096, 5.6162999 51.3160878)",LSkabel,7E25,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2D935B1A-763F-4489-86EC-9AC73CE115B3
"LINESTRING (5.6162999 51.3160878, 5.6162998 51.3160851)",LSkabel,7E2A,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_AD261E8F-CDF0-416C-9180-E3F46CC7E997
"LINESTRING (5.6161791 51.3161029, 5.6161927 51.3161869, 5.6161928 51.3161875, 5.6161928 51.3161880, 5.6161927 51.3161885, 5.6161926 51.3161889, 5.6161924 51.3161894, 5.6161922 51.3161897, 5.6161919 51.3161901, 5.6161915 51.3161904, 5.6161911 51.3161907, 5.6161906 51.3161910, 5.6161900 51.3161912, 5.6161894 51.3161914, 5.6161887 51.3161916, 5.6161880 51.3161917, 5.6161872 51.3161918, 5.6161863 51.3161919, 5.6161649 51.3161932)",LSkabel,7E2B,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7D307D70-24C3-4A7F-A8FD-77523396135F
"LINESTRING (5.6159893 51.3161239, 5.6159890 51.3161237, 5.6159883 51.3161233, 5.6159878 51.3161229, 5.6159872 51.3161225, 5.6159867 51.3161221, 5.6159862 51.3161216, 5.6159858 51.3161212, 5.6159854 51.3161207, 5.6159850 51.3161202, 5.6159847 51.3161197, 5.6159844 51.3161192, 5.6159842 51.3161188, 5.6159840 51.3161182, 5.6159838 51.3161177, 5.6159837 51.3161172, 5.6159835 51.3161166, 5.6159835 51.3161161, 5.6159820 51.3160981)",LSkabel,7E40,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2F9D04F3-FBD8-45B6-90C2-9978A007DF24
"LINESTRING (5.6158215 51.3161617, 5.6158262 51.3161887)",LSkabel,7E55,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_B3F75052-9BED-4A40-82CE-881E84B7575E
"LINESTRING (5.6156635 51.3159597, 5.6155650 51.3158438, 5.6155646 51.3158433, 5.6155643 51.3158428, 5.6155639 51.3158423, 5.6155637 51.3158418, 5.6155634 51.3158413, 5.6155633 51.3158408, 5.6155631 51.3158403, 5.6155630 51.3158397, 5.6155629 51.3158392, 5.6155629 51.3158387, 5.6155629 51.3158382, 5.6155630 51.3158376, 5.6155630 51.3158371, 5.6155632 51.3158366, 5.6155634 51.3158360, 5.6155636 51.3158355, 5.6155637 51.3158354, 5.6155639 51.3158349, 5.6155642 51.3158344, 5.6155645 51.3158339, 5.6155649 51.3158334, 5.6155653 51.3158329, 5.6155657 51.3158325, 5.6155662 51.3158321, 5.6155667 51.3158317, 5.6155672 51.3158313, 5.6155678 51.3158309, 5.6155684 51.3158305, 5.6155691 51.3158302, 5.6155697 51.3158299, 5.6155705 51.3158296, 5.6155712 51.3158293, 5.6155720 51.3158290, 5.6155784 51.3158270)",LSkabel,7E56,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4D1E630C-238F-449A-902F-FADFD841EBE9
"LINESTRING (5.6157304 51.3159369, 5.6157247 51.3159300)",LSkabel,7E7C,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6FFC3318-E91F-4E7B-97BB-854BE238E2BB
"LINESTRING (5.6159557 51.3158593, 5.6159524 51.3158549)",LSkabel,7E7D,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_1A52B46C-1A7A-4734-B7D0-FA1A035A2528
"LINESTRING (5.6161865 51.3159058, 5.6162626 51.3158224, 5.6162631 51.3158219, 5.6162636 51.3158214, 5.6162640 51.3158210, 5.6162646 51.3158206, 5.6162651 51.3158201, 5.6162657 51.3158198, 5.6162663 51.3158194, 5.6162670 51.3158190, 5.6162676 51.3158187, 5.6162683 51.3158184, 5.6162690 51.3158181, 5.6162697 51.3158178, 5.6162704 51.3158175, 5.6162712 51.3158173, 5.6162720 51.3158171, 5.6162729 51.3158168, 5.6162857 51.3158137, 5.6162990 51.3158105)",LSkabel,7E7E,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_B440DECB-A1BB-447C-9D67-8BABEC1695E8
"LINESTRING (5.6161712 51.3158982, 5.6161384 51.3159225)",LSkabel,7E94,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_22403FB0-C65D-4A29-AD61-CE35054964DC
"LINESTRING (5.6159182 51.3158725, 5.6159175 51.3158727, 5.6159169 51.3158729, 5.6159164 51.3158730, 5.6159158 51.3158731, 5.6159152 51.3158731, 5.6159147 51.3158731, 5.6159142 51.3158731, 5.6159138 51.3158730, 5.6159133 51.3158729, 5.6159128 51.3158727, 5.6159124 51.3158726, 5.6159120 51.3158723, 5.6159116 51.3158721, 5.6159113 51.3158717, 5.6159109 51.3158714, 5.6159106 51.3158710, 5.6158663 51.3158135, 5.6158662 51.3158133, 5.6158660 51.3158131, 5.6158658 51.3158129, 5.6158656 51.3158128, 5.6158654 51.3158127, 5.6158652 51.3158126, 5.6158650 51.3158125, 5.6158648 51.3158125, 5.6158645 51.3158124, 5.6158643 51.3158124, 5.6158640 51.3158124, 5.6158637 51.3158124, 5.6158634 51.3158124, 5.6158631 51.3158125, 5.6158628 51.3158126, 5.6158625 51.3158127, 5.6158622 51.3158128, 5.6158619 51.3158129, 5.6158616 51.3158129, 5.6158613 51.3158129, 5.6158611 51.3158130, 5.6158608 51.3158130, 5.6158606 51.3158130, 5.6158603 51.3158129, 5.6158601 51.3158129, 5.6158599 51.3158128, 5.6158597 51.3158127, 5.6158594 51.3158126, 5.6158592 51.3158124, 5.6158591 51.3158123, 5.6158589 51.3158121, 5.6158587 51.3158119, 5.6158388 51.3157860)",LSkabel,7E95,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7F105BC4-5D90-475A-A539-A8B1D33EF6F6
"LINESTRING (5.6162851 51.3159550, 5.6163630 51.3158699, 5.6163634 51.3158694, 5.6163639 51.3158690, 5.6163644 51.3158685, 5.6163650 51.3158681, 5.6163655 51.3158677, 5.6163661 51.3158673, 5.6163667 51.3158669, 5.6163673 51.3158665, 5.6163680 51.3158662, 5.6163686 51.3158658, 5.6163693 51.3158655, 5.6163700 51.3158652, 5.6163708 51.3158649, 5.6163715 51.3158647, 5.6163723 51.3158644, 5.6163732 51.3158642, 5.6163821 51.3158618, 5.6163953 51.3158582)",LSkabel,7ECA,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3053599E-7E02-45EA-95E7-562F8BAC3DD0
"LINESTRING (5.6164034 51.3159865, 5.6164845 51.3158978, 5.6164849 51.3158973, 5.6164854 51.3158969, 5.6164859 51.3158964, 5.6164864 51.3158960, 5.6164870 51.3158956, 5.6164876 51.3158953, 5.6164882 51.3158949, 5.6164888 51.3158946, 5.6164895 51.3158942, 5.6164902 51.3158939, 5.6164909 51.3158936, 5.6164916 51.3158934, 5.6164924 51.3158931, 5.6164932 51.3158929, 5.6164940 51.3158927, 5.6164949 51.3158926, 5.6165013 51.3158913, 5.6165150 51.3158886)",LSkabel,7EE0,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4F885C39-045A-48B2-85CE-D705EB1610A0
"LINESTRING (5.6165259 51.3160132, 5.6166042 51.3159279, 5.6166046 51.3159274, 5.6166051 51.3159269, 5.6166056 51.3159265, 5.6166062 51.3159261, 5.6166067 51.3159257, 5.6166073 51.3159253, 5.6166079 51.3159249, 5.6166086 51.3159246, 5.6166092 51.3159243, 5.6166099 51.3159240, 5.6166106 51.3159237, 5.6166114 51.3159234, 5.6166121 51.3159232, 5.6166129 51.3159230, 5.6166137 51.3159228, 5.6166146 51.3159226, 5.6166221 51.3159211, 5.6166357 51.3159183)",LSkabel,7EF6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_396F8AD8-B100-49AE-9C58-F75135CC22EF
"LINESTRING (5.6163909 51.3159838, 5.6163697 51.3160219)",LSkabel,7F0C,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BF6E9C4D-917D-4362-9369-52A812B04FDF
"LINESTRING (5.6167845 51.3160855, 5.6168271 51.3160073)",LSkabel,7F0D,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_21771A7B-026B-47F9-8C44-F1BFC96E59D1
"LINESTRING (5.6137212 51.3159780, 5.6137254 51.3159842, 5.6137255 51.3159844, 5.6137256 51.3159847, 5.6137257 51.3159849, 5.6137258 51.3159851, 5.6137259 51.3159853, 5.6137260 51.3159855, 5.6137261 51.3159857, 5.6137261 51.3159859, 5.6137262 51.3159862, 5.6137263 51.3159864, 5.6137263 51.3159866, 5.6137263 51.3159868, 5.6137263 51.3159870, 5.6137264 51.3159873, 5.6137264 51.3159875, 5.6137263 51.3159877, 5.6137257 51.3159979, 5.6137257 51.3159981, 5.6137257 51.3159983, 5.6137258 51.3159985, 5.6137258 51.3159986, 5.6137259 51.3159988, 5.6137260 51.3159990, 5.6137262 51.3159991, 5.6137263 51.3159992, 5.6137265 51.3159993, 5.6137267 51.3159994, 5.6137269 51.3159995, 5.6137272 51.3159996, 5.6137275 51.3159997, 5.6137278 51.3159997, 5.6137281 51.3159997, 5.6137285 51.3159997, 5.6141376 51.3160103, 5.6141379 51.3160103, 5.6141383 51.3160104, 5.6141386 51.3160104, 5.6141389 51.3160105, 5.6141391 51.3160105, 5.6141393 51.3160106, 5.6141396 51.3160107, 5.6141397 51.3160108, 5.6141399 51.3160109, 5.6141401 51.3160111, 5.6141402 51.3160112, 5.6141403 51.3160114, 5.6141404 51.3160116, 5.6141404 51.3160118, 5.6141405 51.3160120, 5.6141405 51.3160122, 5.6141405 51.3160281, 5.6141405 51.3160283, 5.6141406 51.3160285, 5.6141406 51.3160287, 5.6141407 51.3160289, 5.6141408 51.3160291, 5.6141410 51.3160292, 5.6141411 51.3160294, 5.6141413 51.3160295, 5.6141414 51.3160296, 5.6141417 51.3160297, 5.6141419 51.3160298, 5.6141422 51.3160299, 5.6141424 51.3160300, 5.6141427 51.3160300, 5.6141431 51.3160300, 5.6141434 51.3160301, 5.6142013 51.3160328, 5.6142017 51.3160329, 5.6142020 51.3160328, 5.6142023 51.3160328, 5.6142026 51.3160328, 5.6142028 51.3160327, 5.6142031 51.3160327, 5.6142033 51.3160326, 5.6142035 51.3160325, 5.6142037 51.3160324, 5.6142039 51.3160323, 5.6142040 51.3160321, 5.6142041 51.3160320, 5.6142042 51.3160318, 5.6142043 51.3160316, 5.6142044 51.3160314, 5.6142044 51.3160312, 5.6142047 51.3160286)",LSkabel,7F0E,BESTAAND,IN BEDRIJF,LSOV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_937476EE-298F-42E4-B863-F7E7FB467A26
"LINESTRING (5.6137166 51.3160512, 5.6137212 51.3159780)",LSkabel,7F67,BESTAAND,IN BEDRIJF,LSOV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_DAE1C264-2F6C-4A3F-B7F8-6728AEE0A208
"LINESTRING (5.6141845 51.3158188, 5.6141674 51.3158923)",LSkabel,7F68,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BB8D39CD-6ACC-4D42-A77C-FB2A03EACFC1
"LINESTRING (5.6143658 51.3158238, 5.6143571 51.3158923)",LSkabel,7F69,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_DC3D396D-9669-4FEC-8E2E-BFCEC414983A
"LINESTRING (5.6149258 51.3159988, 5.6149259 51.3159983, 5.6149261 51.3159980, 5.6149262 51.3159976, 5.6149264 51.3159973, 5.6149267 51.3159970, 5.6149270 51.3159968, 5.6149272 51.3159965, 5.6149276 51.3159963, 5.6149280 51.3159961, 5.6149284 51.3159960, 5.6149288 51.3159958, 5.6149293 51.3159957, 5.6149298 51.3159956, 5.6149304 51.3159956, 5.6149310 51.3159955, 5.6149317 51.3159955, 5.6149431 51.3159955)",LSkabel,7F6A,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_822D9457-84ED-44D2-877E-5E308F6A29AB
"LINESTRING (5.6148038 51.3160057, 5.6147985 51.3160389)",LSkabel,7F7E,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_028C8417-CE26-4F9E-B2BA-2DE984C27A3C
"LINESTRING (5.6149241 51.3159324, 5.6149236 51.3159306, 5.6149234 51.3159301, 5.6149233 51.3159295, 5.6149232 51.3159290, 5.6149231 51.3159284, 5.6149230 51.3159279, 5.6149230 51.3159273, 5.6149229 51.3159268, 5.6149229 51.3159262, 5.6149229 51.3159257, 5.6149229 51.3159251, 5.6149229 51.3159245, 5.6149229 51.3159240, 5.6149230 51.3159234, 5.6149230 51.3159229, 5.6149231 51.3159223, 5.6149232 51.3159218, 5.6149367 51.3158511, 5.6149376 51.3158466, 5.6149431 51.3158190)",LSkabel,7F7F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_560935C7-4906-4010-8184-996A78208C17
